20140911,280.3100,284.7900,278.6300,280.4600,3766100
20140912,279.2000,282.3900,277.0000,280.5000,3324600
20140915,253.8600,274.4000,249.1300,274.3700,16455400
20140916,260.7400,262.4600,252.4200,255.1500,8300100
20140917,261.3800,264.7000,259.5000,262.4100,5177700
20140918,263.8200,265.6000,262.3200,263.3600,3692600
20140919,259.3200,261.4300,255.2700,257.9900,6810900
20140922,250.0300,256.0200,244.7100,255.0000,8214100
20140923,250.4100,253.8000,245.0000,245.2200,5658700
20140924,252.1400,252.8400,247.0400,251.1200,3749500
20140925,246.9500,254.9600,246.1000,252.5200,4834200
20140926,246.6000,249.7300,246.0700,248.2500,3795400
20140929,245.2600,248.6400,241.3800,244.0000,4852700
20140930,242.6800,247.6500,240.1200,246.9200,4238300
20141001,240.2400,242.6600,235.6500,242.2000,5941700
20141002,251.4200,252.7900,245.3600,250.2000,8998200
20141003,255.2100,256.5000,251.0300,253.0600,5406300
20141006,260.6200,262.4900,257.8000,259.1300,7713300
20141007,259.5700,261.4600,255.7300,258.5300,4485500
20141008,259.2800,262.8800,252.6400,260.1000,5055100
20141009,257.0100,265.5400,254.4000,262.2500,7361300
20141010,236.9100,245.8900,235.2000,244.6400,12888300
20141013,224.5900,238.9600,221.0000,238.5700,11268700
20141014,227.0600,232.4700,223.0000,228.2500,7105300
20141015,229.7000,230.9900,217.3200,220.0000,9147300
20141016,226.3500,229.9200,219.1000,219.7200,5399300
20141017,227.4800,234.7700,226.5500,233.3800,10549400
20141020,230.4700,232.4000,225.5100,226.7200,3494400
20141021,235.3400,235.3900,230.8000,234.2700,4130300
20141022,231.1000,237.3900,230.5600,233.1900,4116600
20141023,235.2900,236.2800,232.0000,234.6600,3492400
20141024,235.2400,237.8000,231.2000,236.2700,3463300
20141027,221.6700,234.6100,220.3100,234.2500,9553300
20141028,242.7700,244.6000,228.2500,229.6000,10484800
20141029,238.1000,241.5000,235.6400,241.1300,4962500
20141030,238.6600,240.5000,235.0600,238.1400,3226700
20141031,241.7000,243.1200,238.7500,242.5100,3775300
20141103,242.5900,247.5600,241.3200,243.0000,4203800
20141104,238.9300,242.3500,236.5300,240.4900,3682600
20141105,230.9700,241.3600,230.5300,241.0000,9045900
20141106,241.2200,246.6900,228.5000,234.4900,15354700
20141107,240.2000,242.8400,237.2000,242.1900,5161000
20141110,241.9300,242.8800,236.8000,239.1100,4577200
20141111,251.0800,251.8200,242.0000,242.5500,7948800
20141112,249.1000,252.3400,245.5800,249.7200,5867400
20141113,251.7000,255.7500,250.2500,250.6200,6233800
20141114,258.6800,258.8500,248.5000,250.0000,6098000
20141117,253.9800,259.0000,252.0200,257.4900,4024200
20141118,257.7000,259.9900,255.5100,255.8600,4473000
20141119,247.7400,251.8800,245.6000,250.6100,7914500
20141120,248.7100,250.9300,246.0000,247.9500,3584000
20141121,242.7800,252.7800,242.1700,252.2100,7481800
20141124,246.7200,247.6000,240.6400,245.2000,4786500
20141125,248.0900,249.7200,246.0900,247.3500,3155900
20141126,248.4400,249.0000,246.6000,248.3400,1981200
20141128,244.5200,246.6900,242.5200,245.3500,2119700
20141201,231.6400,242.4700,229.0100,241.1600,8619400
20141202,231.4300,234.8800,228.0000,234.5700,5867700
20141203,229.3000,229.7200,225.5000,226.2500,5307700
20141204,228.2800,230.9000,227.8100,228.6000,3855600
20141205,223.7100,229.3900,222.2600,228.6700,6063600
20141208,214.3600,224.8600,212.3400,221.5400,9225600
20141209,216.8900,217.7300,204.2700,209.3400,9431500
20141210,209.8400,216.7700,207.7000,214.1300,7314100
20141211,208.8800,215.4300,208.2300,210.5300,6694400
20141212,207.0000,211.6800,204.5000,204.8200,7173800
20141215,204.0400,209.8000,202.6700,209.2900,5218300
20141216,197.8100,203.6800,195.3700,200.8900,8426100
20141217,205.8200,206.6500,192.6500,193.0600,7367800
20141218,218.2600,218.4400,211.8000,212.3800,7483300
20141219,219.2900,220.4000,214.5000,220.1900,6910500
20141222,222.6000,224.0600,218.2600,220.0000,4799400
20141223,220.9700,224.3200,219.5200,223.8100,4505700
20141224,222.2600,222.5000,219.2500,219.7700,1332200
20141226,227.8200,228.5000,221.5000,221.5100,3327000
20141229,225.7100,227.9100,224.0200,226.9000,2802500
20141230,222.2300,225.6500,221.4000,223.9900,2903200
20141231,222.4100,225.6800,222.2500,223.0900,2402100
20150102,219.3100,223.2500,213.2600,222.8700,4764400
20150105,210.0900,216.5000,207.1600,214.5500,5368500
20150106,211.2800,214.2000,204.2100,210.0600,6261900
