20141121,332.6300,338.3300,331.4700,335.4200,4466000
20141124,335.6400,337.3900,333.6000,334.7800,2753700
20141125,335.0400,336.3300,331.2800,335.2700,2561200
20141126,333.5700,334.6500,331.7500,333.7800,1983600
20141128,338.6400,341.2600,336.0300,336.0300,3051800
20141201,326.0000,340.6400,325.9300,338.1200,4944900
20141202,326.3100,327.9300,323.2500,327.5000,2783500
20141203,316.5000,326.7700,314.3600,325.7300,5681000
20141204,316.9300,318.5900,313.4700,315.5300,3290300
20141205,312.6300,316.9300,310.8400,316.8000,3265200
20141208,306.6400,316.5600,304.8200,311.5700,3639200
20141209,312.5000,313.6400,301.1400,302.9900,4049500
20141210,305.8400,313.1900,304.6800,312.0000,3245900
20141211,307.3600,312.6400,306.0100,307.8900,3262900
20141212,307.3200,310.6400,303.0100,303.9900,3153500
20141215,306.0700,310.8600,302.1500,308.8700,3841600
20141216,295.0600,304.4900,295.0100,304.3500,6501300
20141217,298.8800,299.6700,293.0300,296.3700,4433500
20141218,297.7300,304.5000,293.2500,304.0100,7738100
20141219,299.9000,301.5400,295.5200,296.9100,8709100
20141222,306.5400,307.3600,301.9400,301.9400,4003800
20141223,306.2900,307.4900,303.2500,306.9800,2713700
20141224,303.0300,307.0000,302.8800,306.3800,1513800
20141226,309.0900,310.7800,303.8100,305.0000,2887500
20141229,312.0400,314.2700,306.5800,307.8500,3009000
20141230,310.3000,313.9400,309.3400,309.9100,2093000
20141231,310.3500,312.9800,310.0100,311.5500,2048000
20150102,308.5200,314.7500,306.9600,312.5800,2783200
20150105,302.1900,308.3800,300.8500,307.0100,2774200
20150106,295.2900,303.0000,292.3800,302.2400,3519000
20150107,298.4200,301.2800,295.3300,297.5000,2640300
20150108,300.4600,303.1400,296.1100,300.3200,3088400
20150109,296.9300,302.8700,296.6800,301.4800,2589500
20150112,291.4100,298.5100,289.2800,297.5600,3421400
20150113,294.7400,301.5000,293.2300,297.4800,4130900
20150114,293.2700,295.9100,286.5000,291.9300,5538700
20150115,286.9500,296.0000,286.8200,294.0000,4410200
20150116,290.7400,290.7900,285.2500,286.2800,3478200
20150120,289.4400,293.3600,286.3900,292.5900,3075100
20150121,297.2500,306.0000,287.2600,289.6400,10065100
20150122,310.3200,312.2500,300.0000,300.0000,5362600
20150123,312.3900,316.9300,307.7200,308.0800,4496400
20150126,309.6600,313.0000,307.5200,311.8200,3169700
20150127,306.7500,310.2400,302.6300,306.3000,2920300
20150128,303.9100,311.5100,303.8000,309.8100,3063800
20150129,311.7800,312.8000,299.3300,304.7300,8656600
20150130,354.5300,359.5000,340.7400,346.3200,23856100
20150202,364.4700,365.0000,350.0100,350.0500,10231900
20150203,363.5500,367.8200,360.2100,360.2900,6212600
20150204,364.7500,367.5000,358.2300,358.3800,4169900
20150205,373.8900,378.8000,365.9000,366.0000,7247600
20150206,374.2800,375.9900,371.0100,374.8700,3871300
20150209,370.5600,374.4100,367.2000,371.0000,2724600
20150210,373.0000,374.3000,368.5100,371.1900,2287200
20150211,375.1400,377.1000,371.1000,371.2300,2786500
20150212,377.1700,378.5100,373.1500,375.1000,2791100
20150213,381.8300,383.0000,377.0100,378.4100,3475100
20150217,375.4300,379.9900,372.6700,377.7200,3673200
20150218,373.3700,376.7400,372.8500,373.7800,2650600
20150219,379.0000,381.8800,373.4300,373.4900,2953800
20150220,383.6600,383.7000,375.8400,378.6200,3258000
20150223,380.1400,384.5400,378.0000,383.4400,2177000
20150224,378.5900,380.4800,376.1600,378.6500,1920800
20150225,385.3700,387.8500,376.5400,377.2700,3174500
20150226,384.8000,389.3700,383.2800,384.0700,2687100
20150227,380.1600,385.9900,379.7900,384.0000,2532300
20150302,385.6600,385.9000,379.4800,380.8500,2139200
20150303,384.6100,386.1000,381.6000,383.9500,1946500
20150304,382.7200,387.9000,382.1900,385.7100,2259100
20150305,387.8300,388.4200,383.8900,385.6100,2693500
20150306,380.0900,387.0000,378.8800,385.5200,2627000
20150309,378.5600,379.3300,375.2800,378.4000,2311400
20150310,369.5100,377.7700,369.1800,377.4500,3121000
20150311,366.3700,373.3500,366.2600,370.6100,2495100
20150312,374.2400,375.5000,367.5200,368.8200,2810000
20150313,370.5800,373.9900,366.6800,371.5200,2611700
20150316,373.3500,373.9400,366.7200,370.3800,2354100
20150317,371.9200,374.5000,369.6400,371.1100,2037000
20150318,375.1400,375.9900,366.7000,369.9700,2654100
20150319,373.2400,377.1100,372.1900,373.8700,1915700
20150320,378.4900,379.3700,375.9200,376.2900,3763600
20150323,375.1100,381.7700,374.9400,378.0700,2239300
20150324,374.0900,375.2400,372.2700,373.9900,2228200
20150325,370.9600,380.5000,370.2900,375.1700,3429500
20150326,367.3500,371.4000,365.6500,369.5900,2930000
20150327,370.5600,373.1700,366.5700,367.1100,2609800
20150330,374.5900,376.1200,371.5500,371.8700,1820900
20150331,372.1000,377.7000,371.5100,373.2400,2506100
20150401,370.2600,373.1600,368.3400,372.1000,2458100
20150402,372.2500,373.2800,369.0000,370.5000,1875300
20150406,377.0400,380.2000,369.3600,370.1000,3050700
20150407,374.4100,379.3100,374.0300,376.1500,1954900
20150408,381.2000,381.5800,374.6500,374.6600,2636400
20150409,383.5400,384.4200,378.8000,380.6600,2392300
20150410,382.6500,387.1200,381.3200,384.3100,2573500
20150413,382.3600,385.2800,380.1400,383.5300,1894500
20150414,385.1100,387.8100,381.2100,383.5100,2583600
20150415,383.4500,385.7800,381.6400,384.6500,1921200
20150416,386.0400,387.4500,383.5500,383.6900,2070500
20150417,375.5600,383.5600,374.4000,382.6300,3828800
20150420,389.5100,391.9400,377.0000,378.5500,5001400
